race_id,race_date,出走頭数,芝ダート,距離,Top1馬番,Top1馬名,Top1人気,Top1単勝,Top1勝率,Top2勝率,gap_1_2,has_high_odds,パターン,Top1着順,的中,払戻額,人気帯,勝率差帯,頭数帯,芝ダ,オッズ帯,距離帯
202503030406,2025-11-16,15,1,1700,6,シュトルムカイザー,11,58.4,11.13,10.86,0.27,True,波乱型,14,0,0.0,7番人気〜,差<3%,15頭〜,ダート,30倍〜,中距離
202503030411,2025-11-16,15,1,1700,8,ダンテバローズ,1,3.0,14.09,11.18,2.91,True,波乱型,2,0,0.0,1番人気,差<3%,15頭〜,ダート,3〜10倍,中距離
202503030405,2025-11-16,10,0,2750,6,リオンエトワール,4,6.5,18.13,17.14,1.0,False,混戦型,3,0,0.0,4〜6番人気,差<3%,〜10頭,芝,3〜10倍,長距離
202503030408,2025-11-16,16,1,1150,9,ビーコング,1,2.2,25.86,17.07,8.79,True,混戦型,12,0,0.0,1番人気,差5〜10%,15頭〜,ダート,〜3倍,短距離
202503030404,2025-11-16,9,0,2750,5,ゴールデンスロープ,1,1.2,47.56,14.31,33.25,False,本命型,2,0,0.0,1番人気,差10%〜,〜10頭,芝,〜3倍,長距離
202503030402,2025-11-16,15,1,1700,4,サウンドルーチェ,3,5.8,17.3,12.05,5.25,False,混戦型,3,0,0.0,2〜3番人気,差5〜10%,15頭〜,ダート,3〜10倍,中距離
202503030410,2025-11-16,16,0,2600,10,トロピカルライト,6,8.4,14.07,11.84,2.23,False,混戦型,7,0,0.0,4〜6番人気,差<3%,15頭〜,芝,3〜10倍,長距離
202503030412,2025-11-16,16,0,2000,14,スタニングヴュー,9,24.0,14.8,12.28,2.52,True,波乱型,12,0,0.0,7番人気〜,差<3%,15頭〜,芝,10〜30倍,中距離
202503030409,2025-11-16,16,0,1200,8,タマモイカロス,1,2.7,16.0,9.23,6.78,False,混戦型,1,1,270.0,1番人気,差5〜10%,15頭〜,芝,〜3倍,短距離
202503030401,2025-11-16,16,1,1150,4,ウーマンズパワー,2,3.5,29.91,26.02,3.89,False,混戦型,2,0,0.0,2〜3番人気,差3〜5%,15頭〜,ダート,3〜10倍,短距離
202508040506,2025-11-22,16,1,1400,7,レッドブライトン,3,5.8,13.38,11.4,1.98,True,波乱型,8,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202508040505,2025-11-22,17,0,1600,12,アルトラムス,1,2.2,14.51,10.9,3.61,False,混戦型,1,1,220.00000000000003,1番人気,差3〜5%,15頭〜,芝,〜3倍,マイル
202508040510,2025-11-22,16,0,2400,5,ダノンシーマ,1,2.1,22.46,11.59,10.87,True,本命型,1,1,210.0,1番人気,差10%〜,15頭〜,芝,〜3倍,長距離
202508040508,2025-11-22,16,1,1400,10,アレ,1,3.0,20.73,19.07,1.66,False,混戦型,4,0,0.0,1番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202508040507,2025-11-22,16,1,1800,9,ヴァンアグレアブル,1,1.5,27.91,12.97,14.94,True,本命型,1,1,150.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,中距離
202508040504,2025-11-22,11,0,1800,11,ブラックオリンピア,1,1.8,24.82,18.52,6.3,True,混戦型,3,0,0.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,中距離
202508040502,2025-11-22,15,1,1800,7,ジャスティンダラス,1,1.1,52.39,8.63,43.76,True,本命型,1,1,110.00000000000001,1番人気,差10%〜,15頭〜,ダート,〜3倍,中距離
202508040501,2025-11-22,14,1,1200,11,ガーネットフレア,2,3.2,29.81,14.6,15.21,True,本命型,3,0,0.0,2〜3番人気,差10%〜,11〜14頭,ダート,3〜10倍,短距離
202508040503,2025-11-22,15,0,1200,16,メルメラーダ,1,2.1,24.81,11.96,12.85,True,本命型,5,0,0.0,1番人気,差10%〜,15頭〜,芝,〜3倍,短距離
202503030512,2025-11-22,16,0,1200,13,ルシェロアズーリ,6,14.1,10.89,10.54,0.35,True,波乱型,5,0,0.0,4〜6番人気,差<3%,15頭〜,芝,10〜30倍,短距離
202503030501,2025-11-22,14,1,1700,8,ウィングブルー,2,2.6,19.4,18.44,0.96,True,波乱型,1,1,260.0,2〜3番人気,差<3%,11〜14頭,ダート,〜3倍,中距離
202503030511,2025-11-22,16,0,2000,7,パレハ,7,18.6,13.42,12.26,1.17,True,波乱型,3,0,0.0,7番人気〜,差<3%,15頭〜,芝,10〜30倍,中距離
202503030505,2025-11-22,14,0,3380,8,シホノスペランツァ,1,1.7,25.58,13.4,12.18,True,本命型,2,0,0.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,長距離
202503030509,2025-11-22,16,0,1800,10,キューティリップ,2,3.3,18.42,17.5,0.91,False,混戦型,3,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202503030510,2025-11-22,16,1,1150,13,シュヴァルボヌール,1,1.5,33.67,9.3,24.36,True,本命型,3,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202508040512,2025-11-22,15,0,2000,14,ミッキーゴールド,2,2.8,20.58,10.34,10.23,True,本命型,1,1,280.0,2〜3番人気,差10%〜,15頭〜,芝,〜3倍,中距離
202503030502,2025-11-22,16,1,1150,7,アイドル,1,2.4,33.14,13.1,20.04,True,本命型,13,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202508040509,2025-11-22,9,0,1400,1,タガノアラリア,2,3.9,17.58,17.31,0.28,False,混戦型,1,1,390.0,2〜3番人気,差<3%,〜10頭,芝,3〜10倍,短距離
202508040511,2025-11-22,16,1,1900,4,ムルソー,1,1.7,18.55,11.74,6.81,True,混戦型,1,1,170.0,1番人気,差5〜10%,15頭〜,ダート,〜3倍,中距離
202503030504,2025-11-22,14,0,2770,5,マルベリーシチー,1,1.8,28.98,14.75,14.23,False,本命型,1,1,180.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,長距離
202503030503,2025-11-22,15,1,1700,10,ブリッジエフェクト,1,3.0,33.27,18.64,14.63,False,本命型,1,1,300.0,1番人気,差10%〜,15頭〜,ダート,3〜10倍,中距離
202503030508,2025-11-22,16,0,2000,5,ヨヒーン,2,4.5,15.41,13.04,2.37,True,波乱型,1,1,450.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202503030507,2025-11-22,16,0,1800,3,アロンソア,4,7.3,14.41,14.32,0.09,False,混戦型,1,1,730.0,4〜6番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202503030506,2025-11-22,15,1,1700,7,マテンロウブレイブ,1,2.4,23.28,22.36,0.92,True,波乱型,1,1,240.0,1番人気,差<3%,15頭〜,ダート,〜3倍,中距離
202505050505,2025-11-23,11,0,2000,3,ラヴィニアパーク,3,5.5,19.23,16.49,2.74,False,混戦型,11,0,0.0,2〜3番人気,差<3%,11〜14頭,芝,3〜10倍,中距離
202505050508,2025-11-23,16,1,1600,9,ゴールドハンマー,3,4.6,16.28,13.47,2.81,True,波乱型,9,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,マイル
202505050506,2025-11-23,16,1,1600,11,カーラデマドレ,2,3.7,18.26,14.13,4.13,False,混戦型,1,1,370.0,2〜3番人気,差3〜5%,15頭〜,ダート,3〜10倍,マイル
202505050504,2025-11-23,15,1,1600,1,ヨルヴィック,4,7.3,13.95,13.41,0.54,False,混戦型,6,0,0.0,4〜6番人気,差<3%,15頭〜,ダート,3〜10倍,マイル
202505050503,2025-11-23,17,0,1600,8,バルボアパーク,3,5.3,15.97,15.84,0.14,False,混戦型,2,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,マイル
202508040611,2025-11-23,18,0,1600,15,ジャンタルマンタル,1,1.8,21.0,15.52,5.48,False,混戦型,1,1,180.0,1番人気,差5〜10%,15頭〜,芝,〜3倍,マイル
202505050502,2025-11-23,18,0,1800,11,リスレジャンデール,1,1.4,23.83,13.45,10.37,True,本命型,1,1,140.0,1番人気,差10%〜,15頭〜,芝,〜3倍,中距離
202505050501,2025-11-23,16,1,1300,3,ヘイスティハート,1,2.7,19.73,17.47,2.26,True,波乱型,4,0,0.0,1番人気,差<3%,15頭〜,ダート,〜3倍,短距離
202505050510,2025-11-23,17,0,1600,1,コートアリシアン,2,3.6,16.7,14.73,1.98,False,混戦型,2,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,マイル
202505050507,2025-11-23,16,1,2100,4,タイキインドラ,4,8.6,19.63,12.28,7.35,False,混戦型,1,1,860.0,4〜6番人気,差5〜10%,15頭〜,ダート,3〜10倍,中距離
202505050512,2025-11-23,18,0,1400,17,サクセスカラー,1,4.3,12.23,10.13,2.1,True,波乱型,6,0,0.0,1番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202505050511,2025-11-23,16,1,1400,4,ウェイワードアクト,1,2.1,24.56,9.03,15.53,True,本命型,1,1,210.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202505050509,2025-11-23,8,0,1600,1,スタートレイン,6,10.5,18.45,17.93,0.52,True,波乱型,4,0,0.0,4〜6番人気,差<3%,〜10頭,芝,10〜30倍,マイル
202508040605,2025-11-23,9,0,1800,1,デルマフジ,7,20.0,15.85,14.64,1.22,True,波乱型,5,0,0.0,7番人気〜,差<3%,〜10頭,芝,10〜30倍,中距離
202508040602,2025-11-23,13,1,1800,13,クラックショット,2,4.1,17.72,15.36,2.36,False,混戦型,1,1,409.99999999999994,2〜3番人気,差<3%,11〜14頭,ダート,3〜10倍,中距離
202508040606,2025-11-23,16,1,1400,6,メイケイレイン,3,7.2,11.87,10.87,1.0,False,混戦型,4,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202508040604,2025-11-23,7,1,1800,6,シュネルアンジュ,2,3.2,22.16,19.23,2.93,False,混戦型,1,1,320.0,2〜3番人気,差<3%,〜10頭,ダート,3〜10倍,中距離
202508040607,2025-11-23,18,0,2400,7,ロットブラータ,1,2.0,19.76,15.13,4.64,True,波乱型,3,0,0.0,1番人気,差3〜5%,15頭〜,芝,〜3倍,長距離
202508040601,2025-11-23,14,1,1400,5,ホットシート,1,2.6,26.69,21.94,4.75,False,混戦型,1,1,260.0,1番人気,差3〜5%,11〜14頭,ダート,〜3倍,短距離
202508040603,2025-11-23,16,0,2000,11,モンシーク,1,1.9,24.84,23.65,1.19,False,混戦型,4,0,0.0,1番人気,差<3%,15頭〜,芝,〜3倍,中距離
202508040610,2025-11-23,16,1,1400,8,ノットファウンド,1,4.9,15.53,10.32,5.21,True,混戦型,12,0,0.0,1番人気,差5〜10%,15頭〜,ダート,3〜10倍,短距離
202508040612,2025-11-23,16,0,1200,3,サウスバンク,2,4.1,19.55,16.96,2.59,False,混戦型,2,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202508040608,2025-11-23,14,1,1800,13,グランドプラージュ,1,1.7,33.03,16.09,16.93,False,本命型,2,0,0.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,中距離
202508040609,2025-11-23,13,0,1600,4,ブルーマエストロ,1,1.7,37.15,15.42,21.73,False,本命型,2,0,0.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,マイル
202503030612,2025-11-24,16,0,2000,6,メイショウアイル,3,5.9,15.77,13.43,2.34,False,混戦型,5,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202503030608,2025-11-24,16,0,1200,15,ジーティーエスピ,1,4.1,19.7,13.04,6.66,False,混戦型,3,0,0.0,1番人気,差5〜10%,15頭〜,芝,3〜10倍,短距離
202503030605,2025-11-24,16,0,1800,15,トゥスコラーナ,3,4.9,15.08,11.67,3.41,False,混戦型,11,0,0.0,2〜3番人気,差3〜5%,15頭〜,芝,3〜10倍,中距離
202503030604,2025-11-24,14,0,2770,13,オステリア,1,1.8,37.21,12.86,24.36,True,本命型,1,1,180.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,長距離
202503030606,2025-11-24,16,0,1200,9,ウイントッペン,14,41.5,15.97,12.46,3.51,True,波乱型,16,0,0.0,7番人気〜,差3〜5%,15頭〜,芝,30倍〜,短距離
202503030603,2025-11-24,15,1,1700,12,ラストレガシー,4,6.9,17.11,16.67,0.44,False,混戦型,9,0,0.0,4〜6番人気,差<3%,15頭〜,ダート,3〜10倍,中距離
202503030601,2025-11-24,16,1,1150,16,ルクスレイモンド,1,2.1,30.77,19.58,11.19,True,本命型,1,1,210.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202503030602,2025-11-24,15,1,1700,14,サザンティスプーン,2,4.2,16.8,16.75,0.04,False,混戦型,2,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,中距離
202505050612,2025-11-24,18,0,1600,2,ベストシーン,4,7.1,16.02,13.52,2.5,False,混戦型,3,0,0.0,4〜6番人気,差<3%,15頭〜,芝,3〜10倍,マイル
202503030609,2025-11-24,16,0,2600,4,カーミングライツ,1,3.0,15.29,11.65,3.64,False,混戦型,1,1,300.0,1番人気,差3〜5%,15頭〜,芝,3〜10倍,長距離
202503030611,2025-11-24,14,1,1700,4,ドバイブルース,1,2.1,23.15,13.96,9.19,True,混戦型,7,0,0.0,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,中距離
202503030610,2025-11-24,16,0,1800,11,ロートホルン,1,2.8,17.0,12.66,4.34,True,波乱型,16,0,0.0,1番人気,差3〜5%,15頭〜,芝,〜3倍,中距離
202503030607,2025-11-24,16,1,1150,13,ヒラボクカレラ,1,2.8,21.32,13.01,8.3,False,混戦型,2,0,0.0,1番人気,差5〜10%,15頭〜,ダート,〜3倍,短距離
202505050602,2025-11-24,18,0,1400,11,ミッキーダムール,1,1.9,19.45,16.91,2.54,False,混戦型,1,1,190.0,1番人気,差<3%,15頭〜,芝,〜3倍,短距離
202505050605,2025-11-24,16,1,1400,11,クニノハッピー,2,3.0,20.65,18.67,1.98,False,混戦型,7,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202505050609,2025-11-24,12,0,2400,1,アロンズロッド,1,1.9,32.9,13.63,19.26,False,本命型,2,0,0.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,長距離
202505050608,2025-11-24,14,1,1400,7,パラサイコロジー,1,2.1,23.85,14.1,9.75,False,混戦型,1,1,210.0,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,短距離
202505050607,2025-11-24,14,0,1400,10,ペアレンツギフト,1,1.6,24.8,13.57,11.22,True,本命型,2,0,0.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,短距離
202505050606,2025-11-24,13,0,1600,3,フェルミアーク,1,1.5,18.51,17.07,1.44,False,混戦型,1,1,150.0,1番人気,差<3%,11〜14頭,芝,〜3倍,マイル
202505050611,2025-11-24,12,0,1800,10,パントルナイーフ,3,7.3,18.49,13.06,5.43,True,混戦型,1,1,730.0,2〜3番人気,差5〜10%,11〜14頭,芝,3〜10倍,中距離
202505050603,2025-11-24,16,0,2000,3,エムズビギン,1,1.3,36.81,13.58,23.23,True,本命型,1,1,130.0,1番人気,差10%〜,15頭〜,芝,〜3倍,中距離
202505050610,2025-11-24,16,1,2100,4,シャンパンポップ,1,1.3,34.11,13.99,20.13,True,本命型,2,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,中距離
202505050601,2025-11-24,15,1,1600,2,イナズマダイモン,1,1.1,39.03,24.46,14.57,True,本命型,2,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,マイル
202505050604,2025-11-24,14,1,1600,2,マクリール,2,2.8,39.54,33.63,5.91,True,混戦型,1,1,280.0,2〜3番人気,差5〜10%,11〜14頭,ダート,〜3倍,マイル
202508040711,2025-11-29,11,0,2000,6,バルセシート,1,2.2,15.94,15.48,0.46,True,波乱型,7,0,0.0,1番人気,差<3%,11〜14頭,芝,〜3倍,中距離
202508040708,2025-11-29,16,1,1200,15,マサノユニコーン,1,3.2,25.23,15.83,9.4,True,混戦型,2,0,0.0,1番人気,差5〜10%,15頭〜,ダート,3〜10倍,短距離
202508040707,2025-11-29,18,0,1800,5,マディソンガール,1,2.8,13.66,12.37,1.29,True,波乱型,2,0,0.0,1番人気,差<3%,15頭〜,芝,〜3倍,中距離
202505050711,2025-11-29,18,0,1600,6,ブエナオンダ,6,8.8,15.53,12.31,3.22,False,混戦型,3,0,0.0,4〜6番人気,差3〜5%,15頭〜,芝,3〜10倍,マイル
202508040710,2025-11-29,12,0,1400,8,モンテシート,1,2.9,21.04,12.62,8.41,False,混戦型,2,0,0.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,短距離
202508040706,2025-11-29,12,1,1800,7,バートラガッツ,1,1.8,19.07,14.96,4.11,True,波乱型,1,1,180.0,1番人気,差3〜5%,11〜14頭,ダート,〜3倍,中距離
202508040709,2025-11-29,13,1,1800,11,カペルブリュッケ,2,5.1,21.74,20.02,1.72,False,混戦型,1,1,509.99999999999994,2〜3番人気,差<3%,11〜14頭,ダート,3〜10倍,中距離
202508040703,2025-11-29,14,0,1600,6,パーシャングレー,2,3.3,16.82,15.76,1.06,False,混戦型,5,0,0.0,2〜3番人気,差<3%,11〜14頭,芝,3〜10倍,マイル
202508040701,2025-11-29,14,1,1400,7,ラッキーバック,1,2.9,20.95,19.15,1.81,False,混戦型,1,1,290.0,1番人気,差<3%,11〜14頭,ダート,〜3倍,短距離
202508040704,2025-11-29,9,0,2910,2,ウェイトゥザドーン,3,5.5,20.46,17.75,2.71,False,混戦型,2,0,0.0,2〜3番人気,差<3%,〜10頭,芝,3〜10倍,長距離
202508040702,2025-11-29,11,1,1800,9,ワンダフルデイズ,1,2.6,25.0,18.91,6.09,False,混戦型,2,0,0.0,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,中距離
202505050708,2025-11-29,16,1,2100,9,ヴァナルガンド,2,3.7,28.79,10.78,18.0,True,本命型,1,1,370.0,2〜3番人気,差10%〜,15頭〜,ダート,3〜10倍,中距離
202508040705,2025-11-29,12,0,1600,8,サトノセプター,1,2.7,19.54,13.57,5.97,False,混戦型,5,0,0.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,マイル
202505050701,2025-11-29,13,1,1600,1,ロイヤルスパイア,3,5.0,17.81,16.45,1.36,False,混戦型,2,0,0.0,2〜3番人気,差<3%,11〜14頭,ダート,3〜10倍,マイル
202505050707,2025-11-29,16,0,2400,15,サトノパトリオット,1,1.6,30.93,11.82,19.11,True,本命型,1,1,160.0,1番人気,差10%〜,15頭〜,芝,〜3倍,長距離
202505050712,2025-11-29,9,0,1600,4,アンパドゥ,1,1.5,32.48,26.79,5.69,False,混戦型,1,1,150.0,1番人気,差5〜10%,〜10頭,芝,〜3倍,マイル
202505050706,2025-11-29,16,1,1600,16,ルヴァレドクール,1,1.9,19.58,17.69,1.89,False,混戦型,3,0,0.0,1番人気,差<3%,15頭〜,ダート,〜3倍,マイル
202505050704,2025-11-29,16,1,1400,15,フローライト,2,4.4,17.14,14.01,3.13,True,波乱型,6,0,0.0,2〜3番人気,差3〜5%,15頭〜,ダート,3〜10倍,短距離
202508040712,2025-11-29,16,0,1200,1,ジュンヴァンケット,1,1.7,21.13,12.75,8.38,True,混戦型,1,1,170.0,1番人気,差5〜10%,15頭〜,芝,〜3倍,短距離
202505050705,2025-11-29,13,0,1600,7,ヴァロアーク,1,2.4,21.36,12.44,8.92,True,混戦型,1,1,240.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,マイル
202505050710,2025-11-29,16,1,1400,4,エストレヤデベレン,3,4.5,23.05,21.63,1.42,True,波乱型,3,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202505050709,2025-11-29,12,1,1600,5,アルカディアカフェ,3,9.7,16.08,15.28,0.8,False,混戦型,3,0,0.0,2〜3番人気,差<3%,11〜14頭,ダート,3〜10倍,マイル
202505050702,2025-11-29,18,0,1400,10,グランマエストロ,1,2.7,21.24,14.32,6.92,False,混戦型,2,0,0.0,1番人気,差5〜10%,15頭〜,芝,〜3倍,短距離
202505050703,2025-11-29,12,0,1800,8,ダノンプレリュード,2,3.4,24.82,17.18,7.64,False,混戦型,4,0,0.0,2〜3番人気,差5〜10%,11〜14頭,芝,3〜10倍,中距離
202508040804,2025-11-30,16,1,1400,8,モズケイスター,1,2.0,26.55,11.47,15.08,True,本命型,2,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202508040808,2025-11-30,8,0,2200,7,マトラコーニッシュ,2,2.6,24.86,22.03,2.83,False,混戦型,6,0,0.0,2〜3番人気,差<3%,〜10頭,芝,〜3倍,中距離
202505050803,2025-11-30,16,1,1600,12,ヴンダーバール,1,1.6,32.54,14.35,18.19,True,本命型,1,1,160.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,マイル
202505050804,2025-11-30,13,0,2000,6,アイムイン,1,1.5,35.16,17.46,17.7,False,本命型,2,0,0.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,中距離
202505050802,2025-11-30,13,0,1600,8,アウダーシア,1,1.1,47.59,15.96,31.63,False,本命型,2,0,0.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,マイル
202508040811,2025-11-30,16,1,1400,12,ジャスティンアース,2,4.3,20.96,15.26,5.7,False,混戦型,5,0,0.0,2〜3番人気,差5〜10%,15頭〜,ダート,3〜10倍,短距離
202508040809,2025-11-30,11,0,1600,9,メイショウハッケイ,1,2.8,19.03,11.68,7.35,False,混戦型,5,0,0.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,マイル
202505050805,2025-11-30,16,1,1600,9,ストラーダ,1,3.2,16.43,11.39,5.04,False,混戦型,4,0,0.0,1番人気,差5〜10%,15頭〜,ダート,3〜10倍,マイル
202505050806,2025-11-30,12,0,1800,1,ウルフマン,4,6.5,14.5,14.44,0.06,False,混戦型,4,0,0.0,4〜6番人気,差<3%,11〜14頭,芝,3〜10倍,中距離
202505050807,2025-11-30,16,1,1400,12,マクミランテソーロ,1,2.5,23.66,22.69,0.97,False,混戦型,7,0,0.0,1番人気,差<3%,15頭〜,ダート,〜3倍,短距離
202505050801,2025-11-30,16,1,1400,3,ラインジーク,1,2.5,19.35,16.16,3.19,False,混戦型,3,0,0.0,1番人気,差3〜5%,15頭〜,ダート,〜3倍,短距離
202508040810,2025-11-30,16,1,1800,12,ヒルノハンブルク,1,3.7,14.19,12.95,1.23,False,混戦型,11,0,0.0,1番人気,差<3%,15頭〜,ダート,3〜10倍,中距離
202508040812,2025-11-30,17,0,1200,12,ナムラクララ,2,5.1,22.13,10.36,11.77,True,本命型,13,0,0.0,2〜3番人気,差10%〜,15頭〜,芝,3〜10倍,短距離
202505050809,2025-11-30,9,0,2000,7,レイニング,2,3.3,25.37,22.59,2.78,False,混戦型,1,1,330.0,2〜3番人気,差<3%,〜10頭,芝,3〜10倍,中距離
202508040805,2025-11-30,8,0,2910,7,ネイチャーシップ,2,2.5,34.12,18.81,15.32,False,本命型,3,0,0.0,2〜3番人気,差10%〜,〜10頭,芝,〜3倍,長距離
202508040801,2025-11-30,16,1,1200,2,ジャンシ,3,5.3,21.59,21.16,0.43,False,混戦型,1,1,530.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202505050812,2025-11-30,16,0,2400,15,マスカレードボール,1,2.5,14.99,14.76,0.23,True,波乱型,2,0,0.0,1番人気,差<3%,15頭〜,芝,〜3倍,長距離
202508040807,2025-11-30,16,1,1800,12,ドゥラエテルノ,3,6.3,18.17,15.02,3.15,True,波乱型,1,1,630.0,2〜3番人気,差3〜5%,15頭〜,ダート,3〜10倍,中距離
202508040802,2025-11-30,13,0,1800,5,アルヴァンドルード,1,1.8,34.98,19.48,15.5,True,本命型,2,0,0.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,中距離
202508040806,2025-11-30,8,0,2000,6,ハバタクジユウニ,4,6.6,22.37,17.14,5.23,False,混戦型,7,0,0.0,4〜6番人気,差5〜10%,〜10頭,芝,3〜10倍,中距離
202508040803,2025-11-30,13,0,1200,3,ケールハイム,3,5.7,15.56,12.43,3.13,True,波乱型,3,0,0.0,2〜3番人気,差3〜5%,11〜14頭,芝,3〜10倍,短距離
202505050810,2025-11-30,16,1,1400,16,レッドアレグロ,1,2.0,16.34,13.38,2.96,True,波乱型,10,0,0.0,1番人気,差<3%,15頭〜,ダート,〜3倍,短距離
202505050808,2025-11-30,7,0,1600,6,コズミックボックス,2,3.7,20.8,20.49,0.31,False,混戦型,4,0,0.0,2〜3番人気,差<3%,〜10頭,芝,3〜10倍,マイル
202505050811,2025-11-30,15,0,2000,9,ミッキーツインクル,2,3.3,18.83,13.72,5.11,False,混戦型,5,0,0.0,2〜3番人気,差5〜10%,15頭〜,芝,3〜10倍,中距離
